id	age	gender	engagement	mem.edu	zip	channel	progressivism	harm	fair	in.group	authority	purity	account.age	region	public.sector	sustainability	localism	pub.greater.priv	experience.more.important	teachers.underpaid	main.focal.value	support.of.focal.value
632	70	male	Not Engaged	3	NA	Branch	1.29166666666667	3.5	3.75	2.25	2.25	2.5	47.948	Thurston	yes	4.5	4.25	2	4	2	Education	14.8376205998138
633	18	male	Engaged	1	NA	Branch	-0.0833333333333335	1.75	3.25	3.25	2	2.5	18.09	W WA Non Metro	no	2.83333333333333	4	3	5	4	Education	9.12638644880421
634	55	female	Highly Engaged	4	98503	Branch	0.416666666666667	4	3	3.25	3.25	2.75	36.795	Thurston	yes	4.66666666666667	5.5	3	4	5	Environment	26.6117867665581
635	59	female	Engaged	2	98027	Branch	1.5	3.5	4.5	2	2.25	3.25	10.474	W WA Metro	yes	4	4.25	1	5	5	Homelessness	4.40092148115167
636	56	female	Engaged	5	98501	Branch	0.291666666666667	3.25	3	3.25	3	2.25	0.556	Thurston	no	4.66666666666667	5	3	5	6	Homelessness	47.3715984233145
639	36	male	Engaged	3	NA	Branch	2.375	4.75	4.5	2.25	2.75	1.75	24	W WA Metro	no	4.33333333333333	5.25	6	5	4	Education	28.7399856722228
642	52	female	Not Engaged	4	NA	Loan	-0.166666666666667	3.25	3.75	3.75	4.25	3	2.46	E WA Metro	no	2.5	4.25	4	3	5	Animal rights	14.8376205998138
644	31	other	Engaged	3	98502	Branch	0.25	3	3	2.25	3.25	2.75	8.31	Thurston	yes	5	4.25	2	5	5	Human/Civil rights	4.72546496765254
645	62	female	Highly Engaged	3	NA	Branch	1.91666666666667	4.5	4	2.75	3	1.25	4.986	W WA Non Metro	no	5	4.5	2	6	6	Homelessness	9.12638644880421
646	59	male	Highly Engaged	4	NA	Branch	0.375	4	3.75	3.75	3.5	3.25	17.452	Thurston	yes	4.66666666666667	5	6	4	6	Environment	44.866244820017
649	42	female	Highly Engaged	7	98133	Branch	2.45833333333333	4.25	4.5	1.75	1.5	2.5	9.326	W WA Metro	yes	4.16666666666667	5	4	2	6	Education	23.2203768696654
650	55	male	Not Engaged	3	NA	Loan	0.666666666666667	4.25	4.25	3.25	4.5	3	0.008	W WA Metro	no	4.5	5.25	1	3	4	Law enforcement	4.40092148115167
651	53	male	Engaged	5	NA	Branch	0.875	4.25	4.5	3.75	2.25	4.5	12.408	Thurston	yes	4	5	5	4	4	Education	43.4714145370166
652	55	male	Engaged	3	NA	Branch	1	3.75	4.25	3.25	2.75	3	18.622	W WA Non Metro	no	4.33333333333333	4.75	5	3	6	Education	22.456293728398
653	43	male	Engaged	4	NA	Branch	0.041666666666667	4.25	4	3.75	4.25	4.25	10.43	E WA Metro	yes	3.83333333333333	4.25	1	4	4	Law enforcement	28.7399856722228
656	60	female	Engaged	5	NA	Branch	2.20833333333333	4.5	3.75	2	2	1.75	21.827	W WA Metro	no	4.33333333333333	4	4	5	6	Environment	35.957294122404
659	66	male	Highly Engaged	7	99163	Branch	0.25	2.75	4.25	3.25	2.5	4	2.482	E WA Non Metro	yes	5.33333333333333	3	1	5	6	Hunger/Poverty	4.72546496765254
662	57	male	Highly Engaged	4	NA	Branch	1.16666666666667	3.5	4	2.5	2.5	2.75	27.773	W WA Metro	yes	3.16666666666667	4.25	2	3	4	Hunger/Poverty	0
663	50	female	Highly Engaged	4	NA	Branch	0.916666666666667	3.5	2.5	2.25	1.5	2.5	14.14	Thurston	yes	5.5	4.5	5	5	2	Environment	14.8376205998138
664	74	male	Engaged	7	99163	Branch	0.291666666666667	4.75	4.5	4.5	4.25	4.25	25.384	E WA Non Metro	yes	5.16666666666667	5.5	3	4	4	Education	16.6605419642459
666	24	female	Highly Engaged	4	99163	Branch	0.75	2.75	3.75	2.25	2.5	2.75	20.063	E WA Non Metro	no	4.5	4.75	4	3	6	Human/Civil rights	4.72546496765254
667	39	female	Not Engaged	4	NA	Branch	-2.04166666666667	1.25	0.5	3.5	3.75	1.5	13.847	Thurston	yes	1	2.25	3	3	2	Specify	22.2108652854064
669	26	male	Engaged	4	98105	Branch	0.875	3.5	4.25	3.25	2.75	3	4.249	W WA Metro	no	5	3.75	2	5	6	Health (i.e. cancer research)	0
677	59	other	Not Engaged	4	NA	Branch	1.875	4.25	5	2.5	2.5	3.25	29.427	W WA Metro	no	4.66666666666667	4	4	5	5	Domestic abuse	0
678	76	male	Not Engaged	3	NA	Branch	-0.333333333333333	3.5	3.5	4	3.75	3.75	3.912	W WA Non Metro	no	4.66666666666667	4.5	5	4	5	Health (i.e. cancer research)	9.12638644880421
679	30	female	Highly Engaged	3	NA	Branch	0.625	4.75	5	5	4.5	3.25	10.567	W WA Non Metro	no	2.5	5.75	1	5	6	Law enforcement	31.2810283885611
683	70	female	Highly Engaged	6	NA	Branch	3.08333333333333	5	5	2.25	1.25	2.25	31.855	Thurston	yes	5.5	6	2	5	6	Human/Civil rights	41.5366676488065
688	25	female	Not Engaged	4	98531	Loan	0.0833333333333335	3.25	4.25	3	4	4	2.005	W WA Non Metro	no	3.83333333333333	3.5	4	4	4	Health (i.e. cancer research)	4.72546496765254
696	64	female	Engaged	4	98498	Branch	1.08333333333333	5	5	3.75	3.75	4.25	16.945	W WA Metro	yes	4.66666666666667	5.5	1	2	4	Homelessness	4.40092148115167
696	64	female	Engaged	4	98498	Branch	1.08333333333333	5	5	3.75	3.75	4.25	16.945	W WA Metro	yes	4.66666666666667	5.5	1	2	4	Homelessness	4.40092148115167
698	24	female	Highly Engaged	4	98092	Branch	1.375	3.75	4	2	2.5	3	5.929	W WA Metro	no	3.66666666666667	4	5	3	5	Animal rights	22.456293728398
700	32	male	Not Engaged	6	98026	Loan	0.0416666666666665	2.75	3.5	3	3.5	2.75	1.104	W WA Metro	yes	5.5	6	4	6	6	Homelessness	26.8801069074094
701	38	female	Engaged	7	98102	Branch	1.91666666666667	2.75	2.75	1.25	1	0.25	4.211	W WA Metro	yes	4.83333333333333	5	4	3	6	Human/Civil rights	16.7450595773884
702	70	male	Not Engaged	5	98942	Loan	-1.70833333333333	2.25	2	3.75	3.25	4.5	0.948	E WA Non Metro	yes	2	4.75	1	5	6	Specify	33.9900060465884
705	52	male	Engaged	6	98502	Branch	-0.375	3.5	4.25	3.75	4.5	4.5	30.293	Thurston	yes	2.5	4.75	1	6	1	Hunger/Poverty	9.12638644880421
706	36	female	Highly Engaged	4	98109	Branch	3.875	5	4.75	2	1	0	3.86	W WA Metro	yes	5	6	2	2	3	Human/Civil rights	9.12638644880421
708	59	female	Not Engaged	3	99208	Branch	0.5	4.75	4.75	4.5	5	3.25	7.123	E WA Metro	yes	4.66666666666667	6	1	1	6	Law enforcement	28.6801365739818
713	61	male	Engaged	4	98506	Branch	0.75	5	5	4.25	3.5	5	2.534	Thurston	yes	4.5	6	4	6	6	Domestic abuse	28.6801365739818
714	69	female	Engaged	7	98115	Branch	1.875	4	4.75	2.75	2.5	2.25	13.584	W WA Metro	yes	2.83333333333333	4.5	2	3	6	Arts & culture	44.0400376246628
715	23	female	Engaged	4	98953	Branch	1.125	3.5	3.75	2.5	2.25	2.75	16.082	E WA Non Metro	no	6	5	3	4	5	Environment	18.0553722472463
716	59	female	Highly Engaged	6	98502	Branch	1.33333333333333	3.75	4.75	3	2.5	3.25	13.11	Thurston	yes	5.5	6	3	5	6	Environment	33.3325325018267
718	60	male	Highly Engaged	8	99223	Branch	1.95833333333333	3	4.25	1.25	2	1.75	6.468	E WA Metro	yes	2.66666666666667	3.75	2	3	3	Hunger/Poverty	4.40092148115167
719	57	male	Not Engaged	3	99223	Branch	0.25	4	4	3.5	3.75	4	3.186	E WA Metro	yes	3.33333333333333	5	1	3	2	Human/Civil rights	9.12638644880421
722	29	female	Highly Engaged	7	98107	Branch	0.958333333333333	3.25	3.5	2.5	3	1.75	3.271	W WA Metro	yes	5.33333333333333	4.5	4	4	6	Health (i.e. cancer research)	35.0512027279797
723	25	other	Not Engaged	3	98367	Loan	-0.0416666666666665	3.25	3	3.25	3.25	3	1.773	W WA Non Metro	no	4	4	4	4	4	Education	8.82473466016307
725	61	female	Engaged	3	99021	Branch	-0.75	3.5	2.5	3.5	3.75	4	22.332	E WA Metro	no	4.66666666666667	4.75	1	4	2	Hunger/Poverty	24.0145207045702
726	53	female	Engaged	6	98118	Branch	1.91666666666667	4.5	4	2.5	1.75	2.75	16.523	W WA Metro	no	6	5	5	4	5	Hunger/Poverty	28.6801365739818
727	35	female	Engaged	5	98103	Branch	1.41666666666667	3.25	3.25	2.5	1.75	1.25	14.088	W WA Metro	no	6	6	3	4	6	Environment	18.0553722472463
728	44	female	Not Engaged	2	98312	Branch	-0.083333333333333	5	3.5	4.25	4	4.75	6.279	W WA Non Metro	no	2.83333333333333	4	3	5	5	Homelessness	9.12638644880421
729	59	female	Not Engaged	4	98570	Loan	0.541666666666667	3.75	4.5	3.5	3.5	3.75	2.655	W WA Non Metro	yes	2	5	4	6	6	Health (i.e. cancer research)	12.0195946097359
730	33	male	Engaged	5	98037	Branch	1.54166666666667	4	4.25	2.75	2.5	2.5	0.005	W WA Metro	no	4.83333333333333	5.5	3	4	6	Health (i.e. cancer research)	33.1039497529932
733	28	male	Not Engaged	3	98011	Loan	2.83333333333333	4.5	3	1.5	0.5	0.75	0.701	W WA Metro	no	3.66666666666667	2.25	3	4	6	Human/Civil rights	0
734	21	male	Engaged	4	98225	Branch	1.33333333333333	3.25	4.25	2	2.5	2.75	5.989	W WA Non Metro	no	4.33333333333333	4	3	4	5	Education	0
736	31	female	Not Engaged	1	98424	Loan	1.66666666666667	5	3	1.25	4	1.75	1.003	W WA Metro	no	6	4.75	1	6	6	Health (i.e. cancer research)	21.0614634453976
737	61	female	Engaged	4	98942	Branch	0.416666666666667	3.5	3	2.75	3	2.75	19.663	E WA Non Metro	yes	4	5.25	4	4	4	Animal rights	4.40092148115167
738	42	male	Engaged	6	99111	Branch	-0.125	4.25	3	4.75	3.25	3.25	6.811	E WA Non Metro	yes	4.5	4.5	4	4	6	Education	46.3858292399575
739	36	female	Highly Engaged	4	98087	Branch	1.45833333333333	4.25	4	3.5	1.75	2.75	15.364	W WA Metro	no	3	4.25	3	5	6	Specify	10.4366991186621
740	58	male	Highly Engaged	4	98503	Branch	2.125	5	4.25	2.75	1.25	3.5	26.956	Thurston	yes	5.16666666666667	5.25	4	5	4	Specify	85.4676569414188
741	61	male	Engaged	2	98501	Branch	0.875	5	4.25	3.75	3.75	3.75	14.444	Thurston	no	2.5	4.5	3	5	4	Specify	9.12638644880421
743	55	female	Engaged	5	98105	Branch	2.625	3.75	4	2.25	0.75	0.75	5.195	W WA Metro	yes	5.66666666666667	5.75	4	4	6	Hunger/Poverty	16.7450595773884
744	30	male	Not Engaged	7	99163	Branch	-0.083333333333333	4	5	4.25	4.75	4.75	2.052	E WA Non Metro	yes	5.33333333333333	5.5	6	5	6	Environment	100
745	43	male	Not Engaged	6	99205	Branch	0.666666666666667	4.25	4.75	4.25	3.25	4	7.375	E WA Metro	yes	4.83333333333333	6	6	4	6	Homelessness	9.12638644880421
747	60	female	Not Engaged	3	98373	Branch	1.08333333333333	5	5	5	2.5	4.25	13.589	W WA Metro	no	3.66666666666667	4.5	6	1	6	Homelessness	9.12638644880421
748	40	male	Highly Engaged	4	98405	Branch	2.16666666666667	3.5	3	1	0.75	1.5	13.723	W WA Metro	no	5	6	3	3	6	Animal rights	20.6600987669946
750	48	male	Highly Engaged	3	98107	Branch	0.333333333333333	3.25	3.75	2.75	3.5	3.25	7.271	W WA Metro	no	5.66666666666667	5	4	4	5	Hunger/Poverty	4.40092148115167
751	37	female	Highly Engaged	5	98531	Branch	1.375	3.75	4	3.25	2.25	2	14.863	W WA Non Metro	yes	4.33333333333333	5.5	6	1	6	Education	17.7906778589864
752	59	male	Not Engaged	7	99163	Branch	1.41666666666667	5	5	4	2.25	4.5	26.11	E WA Non Metro	yes	4.5	6	6	5	6	Education	28.7399856722228
754	72	female	Highly Engaged	2	98513	Branch	0.208333333333333	4.75	4.5	4.5	4.25	4.5	45.534	Thurston	no	2.5	3	3	4	6	Homelessness	12.3441380962368
756	66	female	Not Engaged	4	98026	Branch	0.416666666666667	4.5	4	3.75	4.25	3.5	0.337	W WA Metro	no	4.66666666666667	4.25	3	1	1	Homelessness	37.5647203323858
757	61	female	Engaged	6	98119	Branch	2.25	4	4	2	1.5	1.75	33.082	W WA Metro	no	5.33333333333333	6	4	3	6	Environment	22.456293728398
758	46	male	Highly Engaged	6	99163	Branch	0.625	3.75	4	3.25	3.5	3	1.079	E WA Non Metro	yes	4.5	4.25	4	5	6	Specify	10.1121556321612
759	66	female	Not Engaged	2	98597	Loan	0.291666666666667	4.5	3.75	3.75	3.75	4	2.422	Thurston	no	4.5	4.75	4	4	5	Law enforcement	4.40092148115167
760	42	female	Highly Engaged	4	98087	Branch	1.16666666666667	4	4	1.5	4.5	2.5	5.942	W WA Metro	yes	3.66666666666667	3.5	3	5	6	Education	22.516142826639
761	51	female	Not Engaged	4	98513	Branch	0.833333333333333	4.75	4.75	4.5	3.25	4	1.688	Thurston	yes	3.66666666666667	4.25	2	5	6	Human/Civil rights	38.0892757390989
763	68	male	Not Engaged	3	98117	Branch	0.583333333333333	5	4.5	3.75	3.75	5	35.219	W WA Metro	yes	4.16666666666667	5	3	3	6	Hunger/Poverty	21.0614634453976
764	37	female	Highly Engaged	4	98512	Branch	0.875	4	3.75	3.25	3.25	2.5	4.258	Thurston	no	3	3	4	3	5	Law enforcement	16.7450595773884
765	42	female	Engaged	3	98837	Branch	3.08333333333333	4	5	2.5	0.75	1	16.751	E WA Non Metro	yes	4.33333333333333	5.25	3	3	6	Education	49.0385835523352
766	68	male	Highly Engaged	6	98501	Branch	1.375	4.25	4.5	3.5	2	3.5	40.414	Thurston	yes	4.16666666666667	5.75	3	4	6	Health (i.e. cancer research)	11.9350769965934
767	29	female	Highly Engaged	2	98501	Branch	0.25	4	2.5	3	2.5	3.5	24.819	Thurston	yes	4.16666666666667	4	4	4	5	Human/Civil rights	4.40092148115167
768	26	female	Engaged	5	98502	Branch	4.375	5	4.25	0.75	0	0	8.301	Thurston	no	5.5	5.25	6	4	6	Human/Civil rights	9.12638644880421
769	68	female	Engaged	4	98103	Branch	1.70833333333333	4.5	4.25	2.75	2.5	2.75	36.597	W WA Metro	yes	3.83333333333333	5.25	2	5	4	Health (i.e. cancer research)	22.9689024229722
769	68	female	Engaged	4	98103	Branch	1.70833333333333	4.5	4.25	2.75	2.5	2.75	36.597	W WA Metro	yes	3.83333333333333	5.25	2	5	4	Health (i.e. cancer research)	22.9689024229722
770	63	female	Engaged	3	98409	Branch	1.08333333333333	4.25	3.75	2.5	2.5	3.75	1.729	W WA Metro	yes	5	5	3	3	2	Animal rights	39.5563753474104
771	25	other	Not Engaged	4	98502	Branch	1.04166666666667	1.5	1.75	0	1.5	0.25	2.036	Thurston	no	5.66666666666667	5	1	6	3	Environment	15.934633799342
773	39	male	Engaged	3	98512	Branch	-0.0833333333333335	3.75	3.75	4.25	3.5	3.75	17.416	Thurston	yes	4	4	4	5	3	Homelessness	10.9493078132363
775	30	male	Engaged	6	98444	Branch	2.20833333333333	3.75	4	2.75	0.75	1.5	7.962	W WA Metro	yes	4.83333333333333	4.75	2	3	4	Education	37.0484858852202
777	77	female	Highly Engaged	3	99111	Branch	0.5	5	5	5	4	4.5	17.879	E WA Non Metro	no	3.33333333333333	6	3	6	6	Health (i.e. cancer research)	14.8376205998138
780	48	male	Not Engaged	4	98502	Branch	0.333333333333333	3.5	3	3.25	2.5	3	18.304	Thurston	yes	3.5	3.5	2	3	2	Health (i.e. cancer research)	6.22384284558378
781	49	male	Not Engaged	8	98942	Branch	1.66666666666667	4.25	4.25	3.25	3.25	1.25	0.471	E WA Non Metro	yes	3.33333333333333	5	5	2	5	Education	4.40092148115167
782	34	female	Engaged	4	99016	Branch	0.375	3	3.75	3.25	3	2.75	3.373	E WA Metro	no	4	4	2	5	6	Hunger/Poverty	11.9350769965934
783	36	female	Not Engaged	2	98260	Loan	0.0833333333333335	4.25	3.75	2.75	4.25	4.75	0.027	W WA Non Metro	no	5.5	4	4	5	5	Homelessness	4.72546496765254
784	55	female	Engaged	4	98502	Other	0.75	4.75	4.75	3.75	3.75	4.5	0.403	Thurston	yes	3.66666666666667	3.5	5	3	1	Domestic abuse	9.12638644880421
786	51	male	Not Engaged	5	98270	Loan	1.04166666666667	4.25	4.5	3	4	3	1.485	W WA Metro	no	4.66666666666667	5	3	4	6	Homelessness	16.335998477745
787	36	male	Highly Engaged	6	98506	Branch	2.70833333333333	3.5	4.75	2.75	1	0.5	12.507	Thurston	yes	4.83333333333333	5	6	4	5	Education	43.4714145370166
788	36	male	Not Engaged	4	98374	Loan	0.666666666666667	4	3.5	2.75	3.25	3.25	2.003	W WA Metro	no	4.66666666666667	5	2	3	5	Education	12.4039871944777
791	29	male	Highly Engaged	4	98506	Branch	2.5	3.5	4	2.25	0.75	0.75	3.397	Thurston	no	4.66666666666667	6	3	3	6	Health (i.e. cancer research)	14.8376205998138
792	60	male	Engaged	4	98512	Branch	-0.0416666666666665	2.5	3.25	2.75	3	3	36.729	Thurston	yes	4	4	4	3	3	Human/Civil rights	4.40092148115167
793	63	other	Not Engaged	6	98857	Branch	1.29166666666667	4.5	4.75	4.25	2.75	3	22.578	E WA Non Metro	yes	6	5.75	3	4	6	Specify	14.8376205998138
796	61	male	Not Engaged	4	98072	Branch	1.83333333333333	3.75	3.75	3.25	1	1.5	13.06	W WA Metro	no	4.33333333333333	4	2	5	5	Health (i.e. cancer research)	4.40092148115167
798	20	female	Engaged	3	99022	Branch	0.583333333333333	4	3	3.5	3.25	2	6.049	E WA Metro	no	2.83333333333333	4.75	4	5	5	Domestic abuse	10.4366991186621
799	36	female	Not Engaged	3	98373	Loan	2.04166666666667	4	3.75	2	2	1.5	4.94	W WA Metro	no	2.83333333333333	4.5	2	6	6	Domestic abuse	22.456293728398
800	24	male	Not Engaged	3	98146	Loan	0.333333333333333	4	3.5	4.25	3	3	0.805	W WA Metro	no	3.5	4.25	2	6	5	Law enforcement	14.8376205998138
803	69	female	Not Engaged	8	98502	Branch	2	3	4	2.25	1.25	1	1.315	Thurston	yes	5	5.75	1	5	4	Education	21.0614634453976
804	38	male	Engaged	4	98133	Branch	1.04166666666667	3.5	3.75	2	2.25	3.5	4.592	W WA Metro	yes	5.5	5.25	6	6	6	Animal rights	32.5951757635879
805	20	female	Not Engaged	7	98498	Branch	1.75	4.5	3.5	3.25	2.25	1.25	6.118	W WA Metro	yes	3.66666666666667	4	4	6	2	Human/Civil rights	16.7450595773884
806	44	female	Highly Engaged	4	98108	Branch	1.375	3.5	2.75	2.25	1.75	1.25	15.447	W WA Metro	no	4.5	5	1	5	6	Animal rights	9.12638644880421
807	35	female	Engaged	4	98498	Branch	2.66666666666667	4	4	1.5	1.25	1.25	16.14	W WA Metro	no	5.83333333333333	5	3	4	6	Human/Civil rights	51.0900876656008
808	40	male	Highly Engaged	3	98058	Branch	1.625	3.75	4	3	2	1.75	17.726	W WA Metro	yes	5.16666666666667	4.5	4	5	5	Human/Civil rights	10.6247643267355
810	25	female	Not Engaged	6	98103	Branch	2.91666666666667	4	5	1.5	1.5	1.75	1.389	W WA Metro	yes	5.5	5.5	4	4	5	Environment	22.456293728398
811	65	female	Engaged	6	98340	Branch	1.08333333333333	3.25	3.75	3.25	1.75	2.25	14.326	W WA Non Metro	yes	5	5	5	4	6	Environment	14.8376205998138
812	68	female	Highly Engaged	3	98250	Branch	2.91666666666667	4.75	4.25	2.75	0.75	1.25	19.4	W WA Non Metro	yes	4	4.75	3	5	6	Environment	23.0287515212132
813	34	female	Highly Engaged	3	98087	Branch	1.29166666666667	4.25	4.5	3	2.25	4	2.203	W WA Metro	no	4.33333333333333	6	2	5	5	Animal rights	45.1833934609701
814	50	female	Highly Engaged	4	99022	Branch	0.875	4	3.25	3.25	3.25	1.75	18.584	E WA Metro	yes	1.83333333333333	4.25	3	5	6	Human/Civil rights	29.8861981055606
816	58	female	Highly Engaged	4	98052	Branch	1.16666666666667	3.5	3.5	2	3	2	10.57	W WA Metro	no	4.5	5	3	2	4	Hunger/Poverty	16.6605419642459
817	54	male	Not Engaged	4	98662	Branch	0.958333333333333	4.25	5	3.75	3.25	4	3.345	W WA Metro	yes	3.5	4.25	6	4	6	Health (i.e. cancer research)	22.9689024229722
818	41	female	Highly Engaged	6	98501	Branch	0.416666666666667	3.75	4.75	4	3.5	4	1.616	Thurston	yes	3.33333333333333	4.5	4	1	6	Homelessness	0
819	42	male	Highly Engaged	4	98503	Branch	0.708333333333333	4.75	5	4	4.25	4.25	16.882	Thurston	yes	5.5	3.5	5	1	3	Animal rights	9.12638644880421
820	63	female	Highly Engaged	4	98513	Branch	2.25	3.5	4	1	1.75	1.75	36.805	Thurston	yes	4.5	5	3	2	5	Human/Civil rights	59.9148223257639
821	35	other	Not Engaged	6	98102	Branch	0.625	2	2.75	2	1.75	1.5	1.578	W WA Metro	yes	4.16666666666667	4	4	4	4	Health (i.e. cancer research)	16.8049086756294
824	53	female	Engaged	3	98563	Branch	0	4.5	4	4	4.5	4.25	2.301	W WA Non Metro	yes	4.33333333333333	4	3	5	6	Hunger/Poverty	9.12638644880421
826	46	female	Highly Engaged	6	98115	Branch	1.70833333333333	4.75	4.5	2	3.25	3.5	18.825	W WA Metro	no	5.33333333333333	5.75	6	5	6	Health (i.e. cancer research)	37.7527199282467
828	28	female	Engaged	3	98503	Branch	1.20833333333333	4.5	4.25	3	3	3.5	1.09	Thurston	yes	4.83333333333333	5.25	1	4	6	Animal rights	23.2203768696654
829	67	female	Not Engaged	4	99371	Loan	-0.125	4	4.75	4.75	4.75	4	0.592	E WA Non Metro	yes	3.5	4.25	1	4	4	Health (i.e. cancer research)	9.12638644880421
830	35	female	Engaged	4	99353	Branch	0.583333333333333	3.25	3.25	3.5	2.25	2.25	8.515	E WA Non Metro	yes	2.66666666666667	4.5	4	5	3	Human/Civil rights	40.2138488921721
831	30	male	Not Engaged	2	98387	Loan	0.791666666666667	4.5	4.25	3.5	3.25	4	1.907	W WA Metro	no	5	4	4	5	4	Education	0
834	47	male	Not Engaged	7	98177	Branch	1.95833333333333	4.5	4.75	2	3.25	2.75	9.83	W WA Metro	yes	5.5	5.25	3	3	6	Homelessness	0
836	28	male	Not Engaged	3	98387	Loan	-1.375	1.25	1.5	3	3.25	2	0.575	W WA Metro	yes	4.5	4.5	1	3	6	Environment	25.6296433357925
837	68	female	Engaged	8	98513	Branch	1.58333333333333	4.5	4.5	3	3	2.75	42.447	Thurston	yes	3.83333333333333	5.5	5	2	6	Environment	16.335998477745
839	26	female	Highly Engaged	4	98445	Branch	1.375	4.75	4	3	2.5	3.5	7.274	W WA Metro	yes	3.16666666666667	4	3	3	6	Education	59.9746714240049
840	64	female	Not Engaged	6	98512	Branch	0.583333333333333	4.5	3.5	4.25	3.25	2.75	0.959	Thurston	yes	5.66666666666667	5.25	3	4	5	Environment	41.0110547286519
842	26	female	Engaged	5	98103	Branch	3.5	4.75	3.75	0.5	0.5	1.25	3.386	W WA Metro	no	5	4.25	1	6	6	Homelessness	37.5647203323858
843	50	other	Engaged	4	98512	Branch	2.33333333333333	4	4	2.25	2	0.75	6.685	Thurston	yes	4	4	1	5	5	Health (i.e. cancer research)	13.5501996278156
844	64	female	Not Engaged	3	98585	Loan	0.208333333333333	4.5	4.25	4	4	4.5	5.877	W WA Non Metro	no	3.16666666666667	4.25	5	5	6	Domestic abuse	4.72546496765254
849	57	other	Highly Engaged	5	98335	Branch	2.04166666666667	5	4.25	3.25	2	2.5	13.255	W WA Metro	yes	5.83333333333333	6	6	4	6	Human/Civil rights	40.2736979904131
850	56	female	Engaged	3	98225	Branch	2.375	5	4.75	2.25	2.5	2.75	7.573	W WA Non Metro	no	5.16666666666667	5	2	2	5	Domestic abuse	70.59197529298
852	55	female	Highly Engaged	8	NA	Branch	1	3.75	3.25	1.75	2.75	3	18.11	Thurston	yes	6	6	5	5	6	Environment	37.5647203323858
853	60	female	Highly Engaged	3	98502	Branch	1.79166666666667	4.5	3.75	3.5	1.75	1.75	20.178	Thurston	yes	5.16666666666667	5	2	5	2	Environment	23.0287515212132
854	54	male	Engaged	4	99163	Branch	0.875	3.75	3	2.25	3	2.25	26.915	E WA Non Metro	no	3.16666666666667	3.25	4	3	3	Human/Civil rights	4.40092148115167
855	54	female	Engaged	3	98466	Branch	1.08333333333333	5	4.5	5	4	2	7.707	W WA Metro	no	5	4.75	4	3	6	Health (i.e. cancer research)	24.0145207045702
856	65	female	Engaged	6	98516	Branch	1.875	3	4.25	2.25	1.5	1.5	14.367	Thurston	yes	5.33333333333333	4.75	5	2	6	Environment	34.5026147411626
857	36	other	Not Engaged	4	98093	Branch	0.291666666666667	4.5	4.25	3.5	4.75	4	14.077	W WA Metro	yes	4.16666666666667	5.25	2	6	6	Human/Civil rights	4.72546496765254
858	42	male	Not Engaged	4	98501	Branch	-0.291666666666667	2.75	3	2.5	3.75	3.25	2.099	Thurston	yes	4.16666666666667	5	3	3	6	Homelessness	52.4367762282332
859	46	female	Highly Engaged	6	98106	Branch	0.75	3.25	2.75	2.5	2.25	2	19.258	W WA Metro	yes	5.33333333333333	4	3	4	6	Education	22.516142826639
862	36	female	Highly Engaged	3	98502	Branch	0.5	3.25	2.75	2	3	2.5	13.847	Thurston	no	4	4.5	3	5	6	Health (i.e. cancer research)	4.40092148115167
865	36	male	Engaged	4	98374	Other	1.95833333333333	3.25	3	1.25	1.25	1	0.841	W WA Metro	no	4.16666666666667	5.25	1	6	6	Health (i.e. cancer research)	0
866	60	female	Highly Engaged	4	98501	Branch	1.95833333333333	3.5	3.75	2.25	1.25	1.5	22.638	Thurston	yes	4.83333333333333	4.75	5	4	6	Environment	53.7472028258297
867	56	female	Engaged	3	99102	Branch	0.5	4.5	4	4.75	3	3.5	31.995	E WA Non Metro	no	4.33333333333333	4.25	3	4	6	Human/Civil rights	25.6296433357925
868	52	male	Engaged	4	98501	Branch	0.625	4	3.75	3.5	2.75	3.5	10.718	Thurston	yes	5	4	4	5	5	Hunger/Poverty	0
870	41	female	Not Engaged	8	98144	Branch	1	5	4.5	4	3.25	4	6.679	W WA Metro	no	5	5	5	5	6	Human/Civil rights	10.6247643267355
872	71	male	Not Engaged	3	98405	Branch	0.375	3.5	4.75	3.75	4	3.5	38.016	W WA Metro	no	4	5.25	3	2	5	Environment	18.2434374553197
873	25	female	Not Engaged	3	98030	Loan	0.25	2.75	3.25	2.75	2.5	3	1.718	W WA Metro	no	4.33333333333333	4.75	5	4	6	Hunger/Poverty	9.12638644880421
874	59	female	Not Engaged	6	NA	Branch	2.20833333333333	3.5	3.75	2	2	0.25	8.277	W WA Non Metro	yes	4.5	4.25	6	2	4	Education	21.0614634453976
879	85	male	Highly Engaged	2	98501	Branch	0.083333333333333	3.5	5	3.75	4.5	4.25	27.044	Thurston	no	4.16666666666667	3.75	1	4	3	Law enforcement	9.12638644880421
881	73	female	Engaged	4	98110	Branch	1.04166666666667	4.5	4.25	3	3.25	3.75	22.134	W WA Non Metro	yes	5.83333333333333	5	3	3	6	Environment	9.12638644880421
